Geneid	8FG1	8FG2	8FG3	8FS1	8FS2	8FS3	8MG1	8MG2	8MG3	8MS1	8MS2	8MS3	8WM1	8WM2	8WM3
latens_genome_00001884	48	56	35	70	283	96	55	22	4	55	82	109	2470	2138	2115
latens_genome_00001886	25224	26083	19542	21501	21286	16601	27876	16835	20006	11410	13690	21022	32791	27170	20683
latens_genome_00001887	82	8	45	272	22	434	1762	2719	362	993	676	195	378	234	226
latens_genome_00001866	0	2	4	26	44	4	0	26	2	70	152	40	48	19	24
latens_genome_00001869	1043	426	840	2226	2495	3823	728	762	86	1506	1774	680	2051	2403	1616
latens_genome_00001872	15975	17806	15727	12417	12901	11283	9735	4117	7108	11368	5083	9941	7127	8459	5971
latens_genome_00001873	34	48	24	188	270	208	56	64	17	520	716	342	596	602	390
latens_genome_00001874	1830	978	478	8155	6106	4364	1377	3169	1244	6461	11750	9996	2015	1122	1313
latens_genome_00001875	488	301	535	1853	1610	2647	207	292	140	4055	5695	6010	4642	4395	3396
latens_genome_00001877	50	66	102	175	182	174	114	70	214	203	180	294	958	748	714
latens_genome_00001879	52951	54420	52650	32472	46968	38089	10740	2788	6545	11940	5370	13925	40811	60611	36313
latens_genome_00001881	22055	23564	17754	18433	17548	13866	5976	2918	5252	2206	2022	4241	6301	10654	5756
latens_genome_00001885	12672	16424	13231	8821	10285	7307	6709	7061	3973	4660	4027	3202	4591	6380	3969
latens_genome_00001819	376	387	266	1466	1757	1606	280	202	133	947	1077	1958	3115	2960	2261
latens_genome_00001826	656	463	173	656	426	273	726	463	2547	342	312	3793	1241	851	882
